date,预测平均值:GDP:累计同比,预测平均值:工业增加值:当月同比,预测平均值:CPI:当月同比,预测平均值:PPI:当月同比,预测平均值:固定资产投资:累计同比,预测平均值:社会消费品零售总额:当月同比,预测平均值:出口金额:当月同比,预测平均值:进口金额:当月同比,预测平均值:贸易差额:当月值,预测平均值:M2:同比,预测平均值:人民币贷款:同比,预测平均值:人民币贷款:当月新增,预测平均值:1年期存款利率,预测平均值:1年期贷款利率,CPI:当月同比,RPI:当月同比,PPI:全部工业品:当月同比,CGPI:当月同比,M1:同比,M2:同比,人民币存款准备金率:大型存款类金融机构(月),人民币存款准备金率:中小型存款类金融机构(月),官方储备资产:外汇储备,宏观经济景气指数:预警指数,宏观经济景气指数:一致指数,宏观经济景气指数:先行指数,宏观经济景气指数:滞后指数,消费者信心指数(月),消费者满意指数(月),消费者预期指数(月),全国居民收入基尼系数
2010/1/7,11.49,17.83,1.89,3.87,24.83,15.58,22.77,81.17,145.34,25.91,29.2,"6,437.63",2.25,5.31,1.5,1.8,4.32,104.5,38.96,25.98,16,14,"24,152.21",116.7,103.2,105.3,95.1,104.7,104.8,104.6,0.481
2010/1/8,11.49,17.83,1.89,3.87,24.83,15.58,22.77,81.17,145.34,25.91,29.2,"6,437.63",2.25,5.31,1.5,1.8,4.32,104.5,38.96,25.98,16,14,"24,152.21",116.7,103.2,105.3,95.1,104.7,104.8,104.6,0.481
2010/1/11,11.49,17.83,1.89,3.87,24.83,15.58,22.77,81.17,145.34,25.91,29.2,"6,437.63",2.25,5.31,1.5,1.8,4.32,104.5,38.96,25.98,16,14,"24,152.21",116.7,103.2,105.3,95.1,104.7,104.8,104.6,0.481
2010/1/12,11.49,17.83,1.89,3.87,24.83,15.58,22.77,81.17,145.34,25.91,29.2,"6,437.63",2.25,5.31,1.5,1.8,4.32,104.5,38.96,25.98,16,14,"24,152.21",116.7,103.2,105.3,95.1,104.7,104.8,104.6,0.481
2010/1/13,11.49,17.83,1.89,3.87,24.83,15.58,22.77,81.17,145.34,25.91,29.2,"6,437.63",2.25,5.31,1.5,1.8,4.32,104.5,38.96,25.98,16,14,"24,152.21",116.7,103.2,105.3,95.1,104.7,104.8,104.6,0.481
2010/1/14,11.49,17.83,1.89,3.87,24.83,15.58,22.77,81.17,145.34,25.91,29.2,"6,437.63",2.25,5.31,1.5,1.8,4.32,104.5,38.96,25.98,16,14,"24,152.21",116.7,103.2,105.3,95.1,104.7,104.8,104.6,0.481
2010/1/15,11.49,17.83,1.89,3.87,24.83,15.58,22.77,81.17,145.34,25.91,29.2,"6,437.63",2.25,5.31,1.5,1.8,4.32,104.5,38.96,25.98,16,14,"24,152.21",116.7,103.2,105.3,95.1,104.7,104.8,104.6,0.481
2010/1/18,11.49,17.83,1.89,3.87,24.83,15.58,22.77,81.17,145.34,25.91,29.2,"6,437.63",2.25,5.31,1.5,1.8,4.32,104.5,38.96,25.98,16,14,"24,152.21",116.7,103.2,105.3,95.1,104.7,104.8,104.6,0.481
2010/1/19,11.49,17.83,1.89,3.87,24.83,15.58,22.77,81.17,145.34,25.91,29.2,"6,437.63",2.25,5.31,1.5,1.8,4.32,104.5,38.96,25.98,16,14,"24,152.21",116.7,103.2,105.3,95.1,104.7,104.8,104.6,0.481
2010/1/20,11.49,17.83,1.89,3.87,24.83,15.58,22.77,81.17,145.34,25.91,29.2,"6,437.63",2.25,5.31,1.5,1.8,4.32,104.5,38.96,25.98,16,14,"24,152.21",116.7,103.2,105.3,95.1,104.7,104.8,104.6,0.481
2010/1/21,11.49,17.83,1.89,3.87,24.83,15.58,22.77,81.17,145.34,25.91,29.2,"6,437.63",2.25,5.31,1.5,1.8,4.32,104.5,38.96,25.98,16,14,"24,152.21",116.7,103.2,105.3,95.1,104.7,104.8,104.6,0.481
2010/1/22,11.49,17.83,1.89,3.87,24.83,15.58,22.77,81.17,145.34,25.91,29.2,"6,437.63",2.25,5.31,1.5,1.8,4.32,104.5,38.96,25.98,16,14,"24,152.21",116.7,103.2,105.3,95.1,104.7,104.8,104.6,0.481
2010/1/25,11.49,17.83,1.89,3.87,24.83,15.58,22.77,81.17,145.34,25.91,29.2,"6,437.63",2.25,5.31,1.5,1.8,4.32,104.5,38.96,25.98,16,14,"24,152.21",116.7,103.2,105.3,95.1,104.7,104.8,104.6,0.481
2010/1/26,11.49,17.83,1.89,3.87,24.83,15.58,22.77,81.17,145.34,25.91,29.2,"6,437.63",2.25,5.31,1.5,1.8,4.32,104.5,38.96,25.98,16,14,"24,152.21",116.7,103.2,105.3,95.1,104.7,104.8,104.6,0.481
2010/1/27,11.49,17.83,1.89,3.87,24.83,15.58,22.77,81.17,145.34,25.91,29.2,"6,437.63",2.25,5.31,1.5,1.8,4.32,104.5,38.96,25.98,16,14,"24,152.21",116.7,103.2,105.3,95.1,104.7,104.8,104.6,0.481
2010/1/28,11.49,17.83,1.89,3.87,24.83,15.58,22.77,81.17,145.34,25.91,29.2,"6,437.63",2.25,5.31,1.5,1.8,4.32,104.5,38.96,25.98,16,14,"24,152.21",116.7,103.2,105.3,95.1,104.7,104.8,104.6,0.481
2010/1/29,11.49,17.83,1.89,3.87,24.83,15.58,22.77,81.17,145.34,25.91,29.2,"6,437.63",2.25,5.31,1.5,1.8,4.32,104.5,38.96,25.98,16,14,"24,152.21",116.7,103.2,105.3,95.1,104.7,104.8,104.6,0.481
2010/2/1,11.49,18.57,2.28,5.18,26.4,19.16,40.55,41.75,68.13,24.77,26.93,"6,437.63",2.25,5.31,2.7,2.5,5.39,105.7,34.99,25.52,16.5,14.5,"24,245.91",118,104,105.9,95.5,104.2,103.7,104.5,0.481
2010/2/2,11.49,18.57,2.28,5.18,26.4,19.16,40.55,41.75,68.13,24.77,26.93,"6,437.63",2.25,5.31,2.7,2.5,5.39,105.7,34.99,25.52,16.5,14.5,"24,245.91",118,104,105.9,95.5,104.2,103.7,104.5,0.481
2010/2/3,11.49,18.57,2.28,5.18,26.4,19.16,40.55,41.75,68.13,24.77,26.93,"6,437.63",2.25,5.31,2.7,2.5,5.39,105.7,34.99,25.52,16.5,14.5,"24,245.91",118,104,105.9,95.5,104.2,103.7,104.5,0.481
2010/2/4,11.49,18.57,2.28,5.18,26.4,19.16,40.55,41.75,68.13,24.77,26.93,"6,437.63",2.25,5.31,2.7,2.5,5.39,105.7,34.99,25.52,16.5,14.5,"24,245.91",118,104,105.9,95.5,104.2,103.7,104.5,0.481
2010/2/5,11.49,18.57,2.28,5.18,26.4,19.16,40.55,41.75,68.13,24.77,26.93,"6,437.63",2.25,5.31,2.7,2.5,5.39,105.7,34.99,25.52,16.5,14.5,"24,245.91",118,104,105.9,95.5,104.2,103.7,104.5,0.481
2010/2/8,11.49,18.57,2.28,5.18,26.4,19.16,40.55,41.75,68.13,24.77,26.93,"6,437.63",2.25,5.31,2.7,2.5,5.39,105.7,34.99,25.52,16.5,14.5,"24,245.91",118,104,105.9,95.5,104.2,103.7,104.5,0.481
2010/2/9,11.49,18.57,2.28,5.18,26.4,19.16,40.55,41.75,68.13,24.77,26.93,"6,437.63",2.25,5.31,2.7,2.5,5.39,105.7,34.99,25.52,16.5,14.5,"24,245.91",118,104,105.9,95.5,104.2,103.7,104.5,0.481
2010/2/10,11.49,18.57,2.28,5.18,26.4,19.16,40.55,41.75,68.13,24.77,26.93,"6,437.63",2.25,5.31,2.7,2.5,5.39,105.7,34.99,25.52,16.5,14.5,"24,245.91",118,104,105.9,95.5,104.2,103.7,104.5,0.481
2010/2/11,11.49,18.57,2.28,5.18,26.4,19.16,40.55,41.75,68.13,24.77,26.93,"6,437.63",2.25,5.31,2.7,2.5,5.39,105.7,34.99,25.52,16.5,14.5,"24,245.91",118,104,105.9,95.5,104.2,103.7,104.5,0.481
2010/2/12,11.49,18.57,2.28,5.18,26.4,19.16,40.55,41.75,68.13,24.77,26.93,"6,437.63",2.25,5.31,2.7,2.5,5.39,105.7,34.99,25.52,16.5,14.5,"24,245.91",118,104,105.9,95.5,104.2,103.7,104.5,0.481
2010/2/22,11.49,18.57,2.28,5.18,26.4,19.16,40.55,41.75,68.13,24.77,26.93,"6,437.63",2.25,5.31,2.7,2.5,5.39,105.7,34.99,25.52,16.5,14.5,"24,245.91",118,104,105.9,95.5,104.2,103.7,104.5,0.481
2010/2/23,11.49,18.57,2.28,5.18,26.4,19.16,40.55,41.75,68.13,24.77,26.93,"6,437.63",2.25,5.31,2.7,2.5,5.39,105.7,34.99,25.52,16.5,14.5,"24,245.91",118,104,105.9,95.5,104.2,103.7,104.5,0.481
2010/2/24,11.49,18.57,2.28,5.18,26.4,19.16,40.55,41.75,68.13,24.77,26.93,"6,437.63",2.25,5.31,2.7,2.5,5.39,105.7,34.99,25.52,16.5,14.5,"24,245.91",118,104,105.9,95.5,104.2,103.7,104.5,0.481
2010/2/25,11.49,18.57,2.28,5.18,26.4,19.16,40.55,41.75,68.13,24.77,26.93,"6,437.63",2.25,5.31,2.7,2.5,5.39,105.7,34.99,25.52,16.5,14.5,"24,245.91",118,104,105.9,95.5,104.2,103.7,104.5,0.481
2010/2/26,11.49,18.57,2.28,5.18,26.4,19.16,40.55,41.75,68.13,24.77,26.93,"6,437.63",2.25,5.31,2.7,2.5,5.39,105.7,34.99,25.52,16.5,14.5,"24,245.91",118,104,105.9,95.5,104.2,103.7,104.5,0.481
2010/3/1,11.49,18.35,2.56,6.24,25.31,19.06,28.37,53.27,20.72,22.56,22.67,"6,437.63",2.25,5.31,2.4,2.3,5.91,105.6,29.94,22.5,16.5,14.5,"24,470.84",123.3,104,105.2,96.8,107.9,107.5,108.2,0.481
2010/3/2,11.49,18.35,2.56,6.24,25.31,19.06,28.37,53.27,20.72,22.56,22.67,"6,437.63",2.25,5.31,2.4,2.3,5.91,105.6,29.94,22.5,16.5,14.5,"24,470.84",123.3,104,105.2,96.8,107.9,107.5,108.2,0.481
2010/3/3,11.49,18.35,2.56,6.24,25.31,19.06,28.37,53.27,20.72,22.56,22.67,"6,437.63",2.25,5.31,2.4,2.3,5.91,105.6,29.94,22.5,16.5,14.5,"24,470.84",123.3,104,105.2,96.8,107.9,107.5,108.2,0.481
2010/3/4,11.49,18.35,2.56,6.24,25.31,19.06,28.37,53.27,20.72,22.56,22.67,"6,437.63",2.25,5.31,2.4,2.3,5.91,105.6,29.94,22.5,16.5,14.5,"24,470.84",123.3,104,105.2,96.8,107.9,107.5,108.2,0.481
2010/3/5,11.49,18.35,2.56,6.24,25.31,19.06,28.37,53.27,20.72,22.56,22.67,"6,437.63",2.25,5.31,2.4,2.3,5.91,105.6,29.94,22.5,16.5,14.5,"24,470.84",123.3,104,105.2,96.8,107.9,107.5,108.2,0.481
2010/3/8,11.49,18.35,2.56,6.24,25.31,19.06,28.37,53.27,20.72,22.56,22.67,"6,437.63",2.25,5.31,2.4,2.3,5.91,105.6,29.94,22.5,16.5,14.5,"24,470.84",123.3,104,105.2,96.8,107.9,107.5,108.2,0.481
2010/3/9,11.49,18.35,2.56,6.24,25.31,19.06,28.37,53.27,20.72,22.56,22.67,"6,437.63",2.25,5.31,2.4,2.3,5.91,105.6,29.94,22.5,16.5,14.5,"24,470.84",123.3,104,105.2,96.8,107.9,107.5,108.2,0.481
2010/3/10,11.49,18.35,2.56,6.24,25.31,19.06,28.37,53.27,20.72,22.56,22.67,"6,437.63",2.25,5.31,2.4,2.3,5.91,105.6,29.94,22.5,16.5,14.5,"24,470.84",123.3,104,105.2,96.8,107.9,107.5,108.2,0.481
2010/3/11,11.49,18.35,2.56,6.24,25.31,19.06,28.37,53.27,20.72,22.56,22.67,"6,437.63",2.25,5.31,2.4,2.3,5.91,105.6,29.94,22.5,16.5,14.5,"24,470.84",123.3,104,105.2,96.8,107.9,107.5,108.2,0.481
2010/3/12,11.49,18.35,2.56,6.24,25.31,19.06,28.37,53.27,20.72,22.56,22.67,"6,437.63",2.25,5.31,2.4,2.3,5.91,105.6,29.94,22.5,16.5,14.5,"24,470.84",123.3,104,105.2,96.8,107.9,107.5,108.2,0.481
2010/3/15,11.49,18.35,2.56,6.24,25.31,19.06,28.37,53.27,20.72,22.56,22.67,"6,437.63",2.25,5.31,2.4,2.3,5.91,105.6,29.94,22.5,16.5,14.5,"24,470.84",123.3,104,105.2,96.8,107.9,107.5,108.2,0.481
2010/3/16,11.49,18.35,2.56,6.24,25.31,19.06,28.37,53.27,20.72,22.56,22.67,"6,437.63",2.25,5.31,2.4,2.3,5.91,105.6,29.94,22.5,16.5,14.5,"24,470.84",123.3,104,105.2,96.8,107.9,107.5,108.2,0.481
2010/3/17,11.49,18.35,2.56,6.24,25.31,19.06,28.37,53.27,20.72,22.56,22.67,"6,437.63",2.25,5.31,2.4,2.3,5.91,105.6,29.94,22.5,16.5,14.5,"24,470.84",123.3,104,105.2,96.8,107.9,107.5,108.2,0.481
2010/3/18,11.49,18.35,2.56,6.24,25.31,19.06,28.37,53.27,20.72,22.56,22.67,"6,437.63",2.25,5.31,2.4,2.3,5.91,105.6,29.94,22.5,16.5,14.5,"24,470.84",123.3,104,105.2,96.8,107.9,107.5,108.2,0.481
2010/3/19,11.49,18.35,2.56,6.24,25.31,19.06,28.37,53.27,20.72,22.56,22.67,"6,437.63",2.25,5.31,2.4,2.3,5.91,105.6,29.94,22.5,16.5,14.5,"24,470.84",123.3,104,105.2,96.8,107.9,107.5,108.2,0.481
2010/3/22,11.49,18.35,2.56,6.24,25.31,19.06,28.37,53.27,20.72,22.56,22.67,"6,437.63",2.25,5.31,2.4,2.3,5.91,105.6,29.94,22.5,16.5,14.5,"24,470.84",123.3,104,105.2,96.8,107.9,107.5,108.2,0.481
2010/3/23,11.49,18.35,2.56,6.24,25.31,19.06,28.37,53.27,20.72,22.56,22.67,"6,437.63",2.25,5.31,2.4,2.3,5.91,105.6,29.94,22.5,16.5,14.5,"24,470.84",123.3,104,105.2,96.8,107.9,107.5,108.2,0.481
2010/3/24,11.49,18.35,2.56,6.24,25.31,19.06,28.37,53.27,20.72,22.56,22.67,"6,437.63",2.25,5.31,2.4,2.3,5.91,105.6,29.94,22.5,16.5,14.5,"24,470.84",123.3,104,105.2,96.8,107.9,107.5,108.2,0.481
2010/3/25,11.49,18.35,2.56,6.24,25.31,19.06,28.37,53.27,20.72,22.56,22.67,"6,437.63",2.25,5.31,2.4,2.3,5.91,105.6,29.94,22.5,16.5,14.5,"24,470.84",123.3,104,105.2,96.8,107.9,107.5,108.2,0.481
2010/3/26,11.49,18.35,2.56,6.24,25.31,19.06,28.37,53.27,20.72,22.56,22.67,"6,437.63",2.25,5.31,2.4,2.3,5.91,105.6,29.94,22.5,16.5,14.5,"24,470.84",123.3,104,105.2,96.8,107.9,107.5,108.2,0.481
2010/3/29,11.49,18.35,2.56,6.24,25.31,19.06,28.37,53.27,20.72,22.56,22.67,"6,437.63",2.25,5.31,2.4,2.3,5.91,105.6,29.94,22.5,16.5,14.5,"24,470.84",123.3,104,105.2,96.8,107.9,107.5,108.2,0.481
2010/3/30,11.49,18.35,2.56,6.24,25.31,19.06,28.37,53.27,20.72,22.56,22.67,"6,437.63",2.25,5.31,2.4,2.3,5.91,105.6,29.94,22.5,16.5,14.5,"24,470.84",123.3,104,105.2,96.8,107.9,107.5,108.2,0.481
2010/3/31,11.49,18.35,2.56,6.24,25.31,19.06,28.37,53.27,20.72,22.56,22.67,"6,437.63",2.25,5.31,2.4,2.3,5.91,105.6,29.94,22.5,16.5,14.5,"24,470.84",123.3,104,105.2,96.8,107.9,107.5,108.2,0.481
2010/4/1,10.53,18.37,2.68,6.62,25.84,18.11,27.69,48.49,11.8,21.49,21.4,"6,660.00",2.12,5.04,2.8,2.8,6.81,106.6,31.25,21.48,16.5,14.5,"24,905.12",119.3,103.8,104.8,97.2,106.6,106.2,106.8,0.481
2010/4/2,10.53,18.37,2.68,6.62,25.84,18.11,27.69,48.49,11.8,21.49,21.4,"6,660.00",2.12,5.04,2.8,2.8,6.81,106.6,31.25,21.48,16.5,14.5,"24,905.12",119.3,103.8,104.8,97.2,106.6,106.2,106.8,0.481
2010/4/6,10.53,18.37,2.68,6.62,25.84,18.11,27.69,48.49,11.8,21.49,21.4,"6,660.00",2.12,5.04,2.8,2.8,6.81,106.6,31.25,21.48,16.5,14.5,"24,905.12",119.3,103.8,104.8,97.2,106.6,106.2,106.8,0.481
2010/4/7,10.53,18.37,2.68,6.62,25.84,18.11,27.69,48.49,11.8,21.49,21.4,"6,660.00",2.12,5.04,2.8,2.8,6.81,106.6,31.25,21.48,16.5,14.5,"24,905.12",119.3,103.8,104.8,97.2,106.6,106.2,106.8,0.481
2010/4/8,10.53,18.37,2.68,6.62,25.84,18.11,27.69,48.49,11.8,21.49,21.4,"6,660.00",2.12,5.04,2.8,2.8,6.81,106.6,31.25,21.48,16.5,14.5,"24,905.12",119.3,103.8,104.8,97.2,106.6,106.2,106.8,0.481
2010/4/9,10.53,18.37,2.68,6.62,25.84,18.11,27.69,48.49,11.8,21.49,21.4,"6,660.00",2.12,5.04,2.8,2.8,6.81,106.6,31.25,21.48,16.5,14.5,"24,905.12",119.3,103.8,104.8,97.2,106.6,106.2,106.8,0.481
2010/4/12,10.53,18.37,2.68,6.62,25.84,18.11,27.69,48.49,11.8,21.49,21.4,"6,660.00",2.12,5.04,2.8,2.8,6.81,106.6,31.25,21.48,16.5,14.5,"24,905.12",119.3,103.8,104.8,97.2,106.6,106.2,106.8,0.481
2010/4/13,10.53,18.37,2.68,6.62,25.84,18.11,27.69,48.49,11.8,21.49,21.4,"6,660.00",2.12,5.04,2.8,2.8,6.81,106.6,31.25,21.48,16.5,14.5,"24,905.12",119.3,103.8,104.8,97.2,106.6,106.2,106.8,0.481
2010/4/14,10.53,18.37,2.68,6.62,25.84,18.11,27.69,48.49,11.8,21.49,21.4,"6,660.00",2.12,5.04,2.8,2.8,6.81,106.6,31.25,21.48,16.5,14.5,"24,905.12",119.3,103.8,104.8,97.2,106.6,106.2,106.8,0.481
2010/4/15,10.53,18.37,2.68,6.62,25.84,18.11,27.69,48.49,11.8,21.49,21.4,"6,660.00",2.12,5.04,2.8,2.8,6.81,106.6,31.25,21.48,16.5,14.5,"24,905.12",119.3,103.8,104.8,97.2,106.6,106.2,106.8,0.481
2010/4/16,10.53,18.37,2.68,6.62,25.84,18.11,27.69,48.49,11.8,21.49,21.4,"6,660.00",2.12,5.04,2.8,2.8,6.81,106.6,31.25,21.48,16.5,14.5,"24,905.12",119.3,103.8,104.8,97.2,106.6,106.2,106.8,0.481
2010/4/19,10.53,18.37,2.68,6.62,25.84,18.11,27.69,48.49,11.8,21.49,21.4,"6,660.00",2.12,5.04,2.8,2.8,6.81,106.6,31.25,21.48,16.5,14.5,"24,905.12",119.3,103.8,104.8,97.2,106.6,106.2,106.8,0.481
2010/4/20,10.53,18.37,2.68,6.62,25.84,18.11,27.69,48.49,11.8,21.49,21.4,"6,660.00",2.12,5.04,2.8,2.8,6.81,106.6,31.25,21.48,16.5,14.5,"24,905.12",119.3,103.8,104.8,97.2,106.6,106.2,106.8,0.481
2010/4/21,10.53,18.37,2.68,6.62,25.84,18.11,27.69,48.49,11.8,21.49,21.4,"6,660.00",2.12,5.04,2.8,2.8,6.81,106.6,31.25,21.48,16.5,14.5,"24,905.12",119.3,103.8,104.8,97.2,106.6,106.2,106.8,0.481
2010/4/22,10.53,18.37,2.68,6.62,25.84,18.11,27.69,48.49,11.8,21.49,21.4,"6,660.00",2.12,5.04,2.8,2.8,6.81,106.6,31.25,21.48,16.5,14.5,"24,905.12",119.3,103.8,104.8,97.2,106.6,106.2,106.8,0.481
2010/4/23,10.53,18.37,2.68,6.62,25.84,18.11,27.69,48.49,11.8,21.49,21.4,"6,660.00",2.12,5.04,2.8,2.8,6.81,106.6,31.25,21.48,16.5,14.5,"24,905.12",119.3,103.8,104.8,97.2,106.6,106.2,106.8,0.481
2010/4/26,10.53,18.37,2.68,6.62,25.84,18.11,27.69,48.49,11.8,21.49,21.4,"6,660.00",2.12,5.04,2.8,2.8,6.81,106.6,31.25,21.48,16.5,14.5,"24,905.12",119.3,103.8,104.8,97.2,106.6,106.2,106.8,0.481
2010/4/27,10.53,18.37,2.68,6.62,25.84,18.11,27.69,48.49,11.8,21.49,21.4,"6,660.00",2.12,5.04,2.8,2.8,6.81,106.6,31.25,21.48,16.5,14.5,"24,905.12",119.3,103.8,104.8,97.2,106.6,106.2,106.8,0.481
2010/4/28,10.53,18.37,2.68,6.62,25.84,18.11,27.69,48.49,11.8,21.49,21.4,"6,660.00",2.12,5.04,2.8,2.8,6.81,106.6,31.25,21.48,16.5,14.5,"24,905.12",119.3,103.8,104.8,97.2,106.6,106.2,106.8,0.481
2010/4/29,10.53,18.37,2.68,6.62,25.84,18.11,27.69,48.49,11.8,21.49,21.4,"6,660.00",2.12,5.04,2.8,2.8,6.81,106.6,31.25,21.48,16.5,14.5,"24,905.12",119.3,103.8,104.8,97.2,106.6,106.2,106.8,0.481
2010/4/30,10.53,18.37,2.68,6.62,25.84,18.11,27.69,48.49,11.8,21.49,21.4,"6,660.00",2.12,5.04,2.8,2.8,6.81,106.6,31.25,21.48,16.5,14.5,"24,905.12",119.3,103.8,104.8,97.2,106.6,106.2,106.8,0.481
2010/5/4,10.53,17.2,3.02,6.65,25.07,18.43,33.02,46.15,78.24,21.08,21.3,"6,116.67",2.12,5.18,3.1,3.1,7.13,107.1,29.9,21,17,15,"24,395.06",112.7,103.3,103.8,97.3,108,107.7,108.2,0.481
2010/5/5,10.53,17.2,3.02,6.65,25.07,18.43,33.02,46.15,78.24,21.08,21.3,"6,116.67",2.12,5.18,3.1,3.1,7.13,107.1,29.9,21,17,15,"24,395.06",112.7,103.3,103.8,97.3,108,107.7,108.2,0.481
2010/5/6,10.53,17.2,3.02,6.65,25.07,18.43,33.02,46.15,78.24,21.08,21.3,"6,116.67",2.12,5.18,3.1,3.1,7.13,107.1,29.9,21,17,15,"24,395.06",112.7,103.3,103.8,97.3,108,107.7,108.2,0.481
2010/5/7,10.53,17.2,3.02,6.65,25.07,18.43,33.02,46.15,78.24,21.08,21.3,"6,116.67",2.12,5.18,3.1,3.1,7.13,107.1,29.9,21,17,15,"24,395.06",112.7,103.3,103.8,97.3,108,107.7,108.2,0.481
2010/5/10,10.53,17.2,3.02,6.65,25.07,18.43,33.02,46.15,78.24,21.08,21.3,"6,116.67",2.12,5.18,3.1,3.1,7.13,107.1,29.9,21,17,15,"24,395.06",112.7,103.3,103.8,97.3,108,107.7,108.2,0.481
2010/5/11,10.53,17.2,3.02,6.65,25.07,18.43,33.02,46.15,78.24,21.08,21.3,"6,116.67",2.12,5.18,3.1,3.1,7.13,107.1,29.9,21,17,15,"24,395.06",112.7,103.3,103.8,97.3,108,107.7,108.2,0.481
2010/5/12,10.53,17.2,3.02,6.65,25.07,18.43,33.02,46.15,78.24,21.08,21.3,"6,116.67",2.12,5.18,3.1,3.1,7.13,107.1,29.9,21,17,15,"24,395.06",112.7,103.3,103.8,97.3,108,107.7,108.2,0.481
2010/5/13,10.53,17.2,3.02,6.65,25.07,18.43,33.02,46.15,78.24,21.08,21.3,"6,116.67",2.12,5.18,3.1,3.1,7.13,107.1,29.9,21,17,15,"24,395.06",112.7,103.3,103.8,97.3,108,107.7,108.2,0.481
2010/5/14,10.53,17.2,3.02,6.65,25.07,18.43,33.02,46.15,78.24,21.08,21.3,"6,116.67",2.12,5.18,3.1,3.1,7.13,107.1,29.9,21,17,15,"24,395.06",112.7,103.3,103.8,97.3,108,107.7,108.2,0.481
2010/5/17,10.53,17.2,3.02,6.65,25.07,18.43,33.02,46.15,78.24,21.08,21.3,"6,116.67",2.12,5.18,3.1,3.1,7.13,107.1,29.9,21,17,15,"24,395.06",112.7,103.3,103.8,97.3,108,107.7,108.2,0.481
2010/5/18,10.53,17.2,3.02,6.65,25.07,18.43,33.02,46.15,78.24,21.08,21.3,"6,116.67",2.12,5.18,3.1,3.1,7.13,107.1,29.9,21,17,15,"24,395.06",112.7,103.3,103.8,97.3,108,107.7,108.2,0.481
2010/5/19,10.53,17.2,3.02,6.65,25.07,18.43,33.02,46.15,78.24,21.08,21.3,"6,116.67",2.12,5.18,3.1,3.1,7.13,107.1,29.9,21,17,15,"24,395.06",112.7,103.3,103.8,97.3,108,107.7,108.2,0.481
2010/5/20,10.53,17.2,3.02,6.65,25.07,18.43,33.02,46.15,78.24,21.08,21.3,"6,116.67",2.12,5.18,3.1,3.1,7.13,107.1,29.9,21,17,15,"24,395.06",112.7,103.3,103.8,97.3,108,107.7,108.2,0.481
2010/5/21,10.53,17.2,3.02,6.65,25.07,18.43,33.02,46.15,78.24,21.08,21.3,"6,116.67",2.12,5.18,3.1,3.1,7.13,107.1,29.9,21,17,15,"24,395.06",112.7,103.3,103.8,97.3,108,107.7,108.2,0.481
2010/5/24,10.53,17.2,3.02,6.65,25.07,18.43,33.02,46.15,78.24,21.08,21.3,"6,116.67",2.12,5.18,3.1,3.1,7.13,107.1,29.9,21,17,15,"24,395.06",112.7,103.3,103.8,97.3,108,107.7,108.2,0.481
2010/5/25,10.53,17.2,3.02,6.65,25.07,18.43,33.02,46.15,78.24,21.08,21.3,"6,116.67",2.12,5.18,3.1,3.1,7.13,107.1,29.9,21,17,15,"24,395.06",112.7,103.3,103.8,97.3,108,107.7,108.2,0.481
2010/5/26,10.53,17.2,3.02,6.65,25.07,18.43,33.02,46.15,78.24,21.08,21.3,"6,116.67",2.12,5.18,3.1,3.1,7.13,107.1,29.9,21,17,15,"24,395.06",112.7,103.3,103.8,97.3,108,107.7,108.2,0.481
2010/5/27,10.53,17.2,3.02,6.65,25.07,18.43,33.02,46.15,78.24,21.08,21.3,"6,116.67",2.12,5.18,3.1,3.1,7.13,107.1,29.9,21,17,15,"24,395.06",112.7,103.3,103.8,97.3,108,107.7,108.2,0.481
2010/5/28,10.53,17.2,3.02,6.65,25.07,18.43,33.02,46.15,78.24,21.08,21.3,"6,116.67",2.12,5.18,3.1,3.1,7.13,107.1,29.9,21,17,15,"24,395.06",112.7,103.3,103.8,97.3,108,107.7,108.2,0.481
2010/5/31,10.53,17.2,3.02,6.65,25.07,18.43,33.02,46.15,78.24,21.08,21.3,"6,116.67",2.12,5.18,3.1,3.1,7.13,107.1,29.9,21,17,15,"24,395.06",112.7,103.3,103.8,97.3,108,107.7,108.2,0.481
2010/6/1,10.53,15.29,3.32,6.6,25.46,18.64,35.75,33.17,128.05,18.93,18.08,"6,007.69",2.32,5.45,2.9,2.7,6.41,106.6,24.56,18.46,17,15,"24,542.75",109.3,102.6,103.2,97.6,108.5,107.8,108.9,0.481
2010/6/2,10.53,15.29,3.32,6.6,25.46,18.64,35.75,33.17,128.05,18.93,18.08,"6,007.69",2.32,5.45,2.9,2.7,6.41,106.6,24.56,18.46,17,15,"24,542.75",109.3,102.6,103.2,97.6,108.5,107.8,108.9,0.481
2010/6/3,10.53,15.29,3.32,6.6,25.46,18.64,35.75,33.17,128.05,18.93,18.08,"6,007.69",2.32,5.45,2.9,2.7,6.41,106.6,24.56,18.46,17,15,"24,542.75",109.3,102.6,103.2,97.6,108.5,107.8,108.9,0.481
2010/6/4,10.53,15.29,3.32,6.6,25.46,18.64,35.75,33.17,128.05,18.93,18.08,"6,007.69",2.32,5.45,2.9,2.7,6.41,106.6,24.56,18.46,17,15,"24,542.75",109.3,102.6,103.2,97.6,108.5,107.8,108.9,0.481
2010/6/7,10.53,15.29,3.32,6.6,25.46,18.64,35.75,33.17,128.05,18.93,18.08,"6,007.69",2.32,5.45,2.9,2.7,6.41,106.6,24.56,18.46,17,15,"24,542.75",109.3,102.6,103.2,97.6,108.5,107.8,108.9,0.481
